run_id,model_type,method,repetition,seed,asset_index,asset,group,current_weight,optimized_weight,weight_change,integer_lots,asset_lower,asset_upper
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,7,Asset_007,Group_0,0.004,-1.257149801579929e-10,-0.00400000012571498,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,8,Asset_008,Group_2,0.004,-1.4896755464118634e-10,-0.0040000001489675545,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,9,Asset_009,Group_6,0.004,-1.7614455390508783e-10,-0.004000000176144554,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,10,Asset_010,Group_0,0.004,-1.5070610624500503e-10,-0.0040000001507061065,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,11,Asset_011,Group_5,0.004,2.3128363408726843e-12,-0.0039999999976871635,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,12,Asset_012,Group_7,0.004,-1.8158405784028498e-10,-0.004000000181584058,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,13,Asset_013,Group_2,0.004,-8.846278478395994e-11,-0.004000000088462785,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,14,Asset_014,Group_4,0.004,-6.549452535085793e-11,-0.004000000065494526,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,15,Asset_015,Group_4,0.004,-7.40987938561626e-11,-0.004000000074098794,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,16,Asset_016,Group_1,0.004,-1.1600542676218703e-10,-0.004000000116005427,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,17,Asset_017,Group_4,0.004,-1.5974062052045093e-10,-0.004000000159740621,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,18,Asset_018,Group_3,0.004,-4.9679150066913474e-11,-0.00400000004967915,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,19,Asset_019,Group_2,0.004,-1.097353989568794e-10,-0.004000000109735399,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,20,Asset_020,Group_1,0.004,1.8245020712193233e-09,-0.003999998175497929,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,21,Asset_021,Group_1,0.004,1.1894894389323412e-10,-0.0039999998810510565,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,22,Asset_022,Group_3,0.004,0.01599999552462232,0.01199999552462232,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,23,Asset_023,Group_6,0.004,-1.1450579061238315e-10,-0.00400000011450579,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,24,Asset_024,Group_4,0.004,-1.690282366632328e-10,-0.004000000169028237,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,25,Asset_025,Group_5,0.004,3.5995387990277275e-12,-0.003999999996400461,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,26,Asset_026,Group_1,0.004,-1.4333200795090498e-10,-0.004000000143332008,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,27,Asset_027,Group_7,0.004,-2.003551576849116e-11,-0.004000000020035516,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,28,Asset_028,Group_1,0.004,-1.5125984094642256e-10,-0.004000000151259841,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,29,Asset_029,Group_4,0.004,-5.876207468239704e-11,-0.004000000058762075,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,30,Asset_030,Group_1,0.004,-1.6241553827528764e-10,-0.004000000162415539,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,31,Asset_031,Group_2,0.004,-5.598435157677899e-11,-0.004000000055984352,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,32,Asset_032,Group_1,0.004,-1.7665273809317644e-10,-0.0040000001766527385,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,33,Asset_033,Group_3,0.004,-1.8058743730187412e-10,-0.0040000001805874374,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,34,Asset_034,Group_4,0.004,-7.956424592309228e-11,-0.004000000079564246,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,35,Asset_035,Group_6,0.004,-1.909787168215586e-10,-0.004000000190978717,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,36,Asset_036,Group_3,0.004,-6.728302980511845e-11,-0.00400000006728303,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,37,Asset_037,Group_1,0.004,8.075926567654799e-12,-0.003999999991924074,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,38,Asset_038,Group_5,0.004,-1.035187985580611e-10,-0.004000000103518799,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,39,Asset_039,Group_7,0.004,-1.189122580332171e-10,-0.004000000118912258,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,40,Asset_040,Group_1,0.004,-1.7981840339660986e-10,-0.004000000179818403,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,41,Asset_041,Group_5,0.004,-4.906145863115884e-11,-0.004000000049061459,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,42,Asset_042,Group_5,0.004,-1.0890144829679595e-10,-0.004000000108901449,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,43,Asset_043,Group_6,0.004,0.006064060453249609,0.0020640604532496092,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,44,Asset_044,Group_3,0.004,-8.394083739069635e-11,-0.004000000083940838,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,45,Asset_045,Group_3,0.004,-7.300524234985539e-11,-0.0040000000730052426,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,46,Asset_046,Group_6,0.004,0.11134731930043794,0.10734731930043794,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,47,Asset_047,Group_7,0.004,5.7258593696913243e-11,-0.003999999942741406,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,48,Asset_048,Group_7,0.004,-2.4495690597062032e-11,-0.00400000002449569,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,49,Asset_049,Group_7,0.004,-9.74096309048387e-11,-0.004000000097409631,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,50,Asset_050,Group_1,0.004,-1.7402171644733415e-10,-0.004000000174021716,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,51,Asset_051,Group_3,0.004,-1.600655692037716e-10,-0.004000000160065569,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,52,Asset_052,Group_3,0.004,-1.5061069192010608e-10,-0.004000000150610692,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,53,Asset_053,Group_2,0.004,3.2279281993396243e-10,-0.00399999967720718,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,54,Asset_054,Group_3,0.004,-1.7910143025739717e-10,-0.00400000017910143,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,55,Asset_055,Group_2,0.004,-1.8197457228451303e-10,-0.004000000181974573,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,56,Asset_056,Group_4,0.004,0.08221054406710708,0.07821054406710708,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,57,Asset_057,Group_4,0.004,3.096209463612717e-10,-0.003999999690379054,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,58,Asset_058,Group_4,0.004,-1.9068902890634324e-10,-0.004000000190689029,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,59,Asset_059,Group_0,0.004,-3.018800549425093e-11,-0.004000000030188006,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,60,Asset_060,Group_6,0.004,-6.106079475486684e-11,-0.0040000000610607945,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,61,Asset_061,Group_7,0.004,-1.8564912725772662e-10,-0.004000000185649127,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,62,Asset_062,Group_5,0.004,1.2575518256522028e-10,-0.003999999874244818,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,63,Asset_063,Group_1,0.004,-1.0685684909532361e-10,-0.004000000106856849,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,64,Asset_064,Group_4,0.004,-1.4994550348550956e-10,-0.004000000149945503,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,65,Asset_065,Group_3,0.004,-1.3690784475180563e-10,-0.0040000001369078445,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,66,Asset_066,Group_0,0.004,-1.398834488573651e-10,-0.004000000139883449,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,67,Asset_067,Group_1,0.004,-7.012676513205434e-11,-0.004000000070126766,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,68,Asset_068,Group_4,0.004,-5.015826650181603e-11,-0.0040000000501582665,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,69,Asset_069,Group_4,0.004,-1.456236355676029e-10,-0.004000000145623636,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,70,Asset_070,Group_6,0.004,-1.465978008778083e-10,-0.004000000146597801,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,71,Asset_071,Group_4,0.004,-1.8053788800280089e-10,-0.004000000180537888,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,72,Asset_072,Group_0,0.004,0.020000012848479267,0.016000012848479267,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,73,Asset_073,Group_2,0.004,-6.177640424176858e-11,-0.004000000061776404,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,74,Asset_074,Group_1,0.004,9.29457973428295e-11,-0.003999999907054202,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,75,Asset_075,Group_6,0.004,9.747932790380781e-10,-0.003999999025206721,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,76,Asset_076,Group_5,0.004,-6.54052586303103e-11,-0.0040000000654052585,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,77,Asset_077,Group_0,0.004,6.319496085695752e-10,-0.003999999368050391,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,78,Asset_078,Group_1,0.004,-5.376458952300298e-11,-0.004000000053764589,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,79,Asset_079,Group_6,0.004,2.0844846787693042e-10,-0.003999999791551532,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,80,Asset_080,Group_5,0.004,-1.7989892803722186e-10,-0.004000000179898928,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,81,Asset_081,Group_4,0.004,6.104602534962024e-10,-0.0039999993895397466,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,82,Asset_082,Group_0,0.004,-2.9707646496840126e-12,-0.004000000002970764,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,83,Asset_083,Group_2,0.004,-1.235319279913485e-10,-0.004000000123531928,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,84,Asset_084,Group_0,0.004,-7.488411365462015e-11,-0.004000000074884114,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,85,Asset_085,Group_6,0.004,1.114689972085594e-09,-0.003999998885310028,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,86,Asset_086,Group_6,0.004,0.03677182030633408,0.032771820306334076,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,87,Asset_087,Group_5,0.004,1.0013880305489683e-10,-0.0039999998998611975,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,88,Asset_088,Group_7,0.004,0.004000001618068949,1.6180689487929611e-09,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,89,Asset_089,Group_2,0.004,-1.480294805264731e-10,-0.00400000014802948,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,90,Asset_090,Group_1,0.004,-1.2528331596050583e-10,-0.004000000125283316,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,91,Asset_091,Group_3,0.004,2.466195702433926e-10,-0.00399999975338043,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,92,Asset_092,Group_2,0.004,-1.27966876643832e-10,-0.004000000127966877,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,93,Asset_093,Group_6,0.004,2.494334609936732e-10,-0.003999999750566539,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,94,Asset_094,Group_5,0.004,0.16674265519748252,0.16274265519748252,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,95,Asset_095,Group_7,0.004,-7.130984487551312e-11,-0.004000000071309845,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,96,Asset_096,Group_5,0.004,-1.1520209873711341e-10,-0.004000000115202099,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,97,Asset_097,Group_2,0.004,-6.720216931798508e-11,-0.004000000067202169,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,98,Asset_098,Group_3,0.004,8.311067367039435e-12,-0.003999999991688933,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,99,Asset_099,Group_7,0.004,6.711892854829278e-11,-0.003999999932881072,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,100,Asset_100,Group_7,0.004,1.6465719879910936e-10,-0.003999999835342802,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,101,Asset_101,Group_1,0.004,0.073333585121049,0.069333585121049,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,102,Asset_102,Group_3,0.004,0.004000002392517951,2.3925179511163908e-09,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,103,Asset_103,Group_6,0.004,-9.424237164845953e-12,-0.0040000000094242375,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,104,Asset_104,Group_0,0.004,-4.948878232547431e-12,-0.004000000004948878,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,105,Asset_105,Group_2,0.004,1.7621166642824432e-10,-0.003999999823788333,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,106,Asset_106,Group_4,0.004,-1.35029049531107e-10,-0.00400000013502905,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,107,Asset_107,Group_4,0.004,-8.910333249802457e-11,-0.0040000000891033324,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,108,Asset_108,Group_4,0.004,-1.6113111421186363e-10,-0.004000000161131115,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,109,Asset_109,Group_4,0.004,-1.8346773811399e-10,-0.0040000001834677385,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,110,Asset_110,Group_3,0.004,8.184154620075289e-10,-0.003999999181584538,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,111,Asset_111,Group_2,0.004,2.43565422228141e-10,-0.003999999756434578,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,112,Asset_112,Group_0,0.004,-4.779044439233172e-11,-0.004000000047790444,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,113,Asset_113,Group_7,0.004,-5.4212326762538527e-11,-0.0040000000542123266,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,114,Asset_114,Group_7,0.004,-3.335087515135013e-11,-0.004000000033350875,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,115,Asset_115,Group_2,0.004,-1.34750048738365e-10,-0.004000000134750049,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,116,Asset_116,Group_3,0.004,-6.71786681124855e-11,-0.004000000067178668,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,117,Asset_117,Group_6,0.004,2.673262192012855e-10,-0.003999999732673781,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,118,Asset_118,Group_3,0.004,-1.5995481804406218e-10,-0.004000000159954818,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,119,Asset_119,Group_5,0.004,-1.796900760964793e-10,-0.004000000179690076,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,120,Asset_120,Group_6,0.004,-4.2830842615097084e-11,-0.004000000042830843,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,121,Asset_121,Group_2,0.004,-1.1329711477808915e-10,-0.004000000113297115,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,122,Asset_122,Group_5,0.004,-1.394530136104301e-10,-0.0040000001394530135,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,123,Asset_123,Group_7,0.004,-1.6029771449382263e-10,-0.004000000160297714,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,124,Asset_124,Group_4,0.004,-1.5982885982002185e-10,-0.00400000015982886,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,125,Asset_125,Group_0,0.004,-1.0348294764140388e-10,-0.004000000103482948,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,126,Asset_126,Group_4,0.004,-6.915180413100272e-11,-0.004000000069151804,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,127,Asset_127,Group_4,0.004,-1.9476794960314142e-10,-0.00400000019476795,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,128,Asset_128,Group_0,0.004,0.003999996809395767,-3.1906042330734352e-09,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,129,Asset_129,Group_1,0.004,-1.9469522399908222e-11,-0.004000000019469522,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,130,Asset_130,Group_2,0.004,1.0019137721833905e-09,-0.003999998998086228,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,131,Asset_131,Group_6,0.004,-1.0132496750941911e-10,-0.004000000101324968,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,132,Asset_132,Group_6,0.004,-1.8689535791212262e-10,-0.004000000186895358,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,133,Asset_133,Group_0,0.004,0.0039999951168930336,-4.88310696652311e-09,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,134,Asset_134,Group_2,0.004,1.7675867388967307e-11,-0.003999999982324132,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,135,Asset_135,Group_5,0.004,-1.284091284138404e-10,-0.004000000128409129,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,136,Asset_136,Group_4,0.004,-6.739159998008475e-11,-0.0040000000673916,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,137,Asset_137,Group_7,0.004,-5.68474691610804e-11,-0.0040000000568474695,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,138,Asset_138,Group_4,0.004,3.958367997865318e-10,-0.0039999996041632,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,139,Asset_139,Group_2,0.004,-1.5828699995984624e-11,-0.0040000000158287,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,140,Asset_140,Group_6,0.004,-9.459934693477905e-11,-0.004000000094599347,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,141,Asset_141,Group_0,0.004,-1.7172484930907692e-10,-0.00400000017172485,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,142,Asset_142,Group_2,0.004,7.214184626143001e-10,-0.003999999278581538,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,143,Asset_143,Group_3,0.004,-1.867340446051636e-10,-0.004000000186734045,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,144,Asset_144,Group_1,0.004,-4.947274671166275e-11,-0.004000000049472747,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,145,Asset_145,Group_1,0.004,-1.5021590893780445e-10,-0.004000000150215909,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,146,Asset_146,Group_0,0.004,-1.886995240168229e-10,-0.004000000188699524,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,147,Asset_147,Group_7,0.004,-9.313670710381978e-11,-0.004000000093136707,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,148,Asset_148,Group_3,0.004,0.004000002913314006,2.9133140058354434e-09,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,149,Asset_149,Group_4,0.004,-7.404419586074147e-11,-0.004000000074044196,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,150,Asset_150,Group_0,0.004,-8.770182357718565e-11,-0.004000000087701823,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,151,Asset_151,Group_1,0.004,-1.0871993121000617e-11,-0.0040000000108719935,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,152,Asset_152,Group_4,0.004,-1.0017537331852472e-10,-0.004000000100175373,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,153,Asset_153,Group_4,0.004,-1.8003985862801177e-10,-0.004000000180039859,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,154,Asset_154,Group_6,0.004,0.08821214535254235,0.08421214535254234,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,155,Asset_155,Group_1,0.004,0.045509123488007897,0.04150912348800789,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,156,Asset_156,Group_5,0.004,-1.0105812490615871e-10,-0.004000000101058125,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,157,Asset_157,Group_5,0.004,-6.337642032576913e-11,-0.0040000000633764205,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,158,Asset_158,Group_6,0.004,0.03160465044208595,0.02760465044208595,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,159,Asset_159,Group_0,0.004,-4.430013466039946e-11,-0.004000000044300135,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,160,Asset_160,Group_5,0.004,-1.402516820393275e-10,-0.004000000140251682,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,161,Asset_161,Group_0,0.004,-1.3563370804372481e-10,-0.004000000135633708,,0.0,0.2
continuous__cvxpy_clarabel__rep000__seednone,continuous,cvxpy_clarabel,0,,162,Asset_162,Group_0,0.004,-1.7828544968601267e-10,-0.00400000017828545,,0.0,0.2
